Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The Calgary semantic decision project: concrete/abstract decision data for 10,000 English words","Behavior Research Methods","","49","2","10.3758/s13428-016-0720-6","Penny M. PexmanAlison HeardEllen LloydMelvin J. Yap","2017","http://link.springer.com/article/10.3758/s13428-016-0720-6","Article"
"Subtlex-pl: subtitle-based word frequency estimates for Polish","Behavior Research Methods","","47","2","10.3758/s13428-014-0489-4","Paweł ManderaEmmanuel KeuleersZofia WodnieckaMarc Brysbaert","2015","http://link.springer.com/article/10.3758/s13428-014-0489-4","Article"
"False recognition production indexes in Spanish for 60 DRM lists with three critical words","Behavior Research Methods","","43","2","10.3758/s13428-010-0045-9","Maria Soledad BeatoEmiliano Díez","2011","http://link.springer.com/article/10.3758/s13428-010-0045-9","Article"
"Imageability and body–object interaction ratings for 599 multisyllabic nouns","Behavior Research Methods","","43","4","10.3758/s13428-011-0117-5","Stephen D. R. BennettA. Nicole BurnettPaul D. SiakalukPenny M. Pexman","2011","http://link.springer.com/article/10.3758/s13428-011-0117-5","Article"
"Are all “research fields” equal? Rethinking practice for the use of data from crowdsourcing market places","Behavior Research Methods","","49","4","10.3758/s13428-016-0789-y","Ilka H. Gleibs","2017","http://link.springer.com/article/10.3758/s13428-016-0789-y","Article"
"Statokinesigram normalization method","Behavior Research Methods","","49","1","10.3758/s13428-016-0706-4","José Magalhães de Oliveira","2017","http://link.springer.com/article/10.3758/s13428-016-0706-4","Article"
"A preferential looking clinical acuity test: Improvements in implemented microcomputer control","Behavior Research Methods, Instruments, & Computers","","21","4","10.3758/BF03202811","Lee E. OstranderGillray L. KandelPaul L. JenkinsJohn W. Simon","1989","http://link.springer.com/article/10.3758/BF03202811","Article"
"Fitting distributions using maximum likelihood: Methods and packages","Behavior Research Methods, Instruments, & Computers","","36","4","10.3758/BF03206555","Denis CousineauScott BrownAndrew Heathcote","2004","http://link.springer.com/article/10.3758/BF03206555","Article"
"The Jena Speaker Set (JESS)—A database of voice stimuli from unfamiliar young and old adult speakers","Behavior Research Methods","","","","10.3758/s13428-019-01296-0","Romi ZäskeVerena Gabriele SkukJessika GolleStefan R. Schweinberger","2019","http://link.springer.com/article/10.3758/s13428-019-01296-0","Article"
"Questions on honest responding","Behavior Research Methods","","51","2","10.3758/s13428-018-1121-9","Vaka VésteinsdóttirAdam JoinsonUlf-Dietrich ReipsHilda Bjork DanielsdottirElin Astros ThorarinsdottirFanney Thorsdottir","2019","http://link.springer.com/article/10.3758/s13428-018-1121-9","Article"
"Nonlinear, near photo-realistic caricatures using a parametric facial appearance model","Behavior Research Methods","","37","1","10.3758/BF03206412","Stuart J. GibsonChristopher J. SolomonAlvaro Pallares-Bejarano","2005","http://link.springer.com/article/10.3758/BF03206412","Article"
"An inexpensive variable time period integrator for electromyographic signals","Behavior Research Methods & Instrumentation","","6","4","10.3758/BF03200391","D. J. MaderA. E. MarbleJohn L. Reeves","1974","http://link.springer.com/article/10.3758/BF03200391","Article"
"How well do network models predict observations? On the importance of predictability in network models","Behavior Research Methods","","50","2","10.3758/s13428-017-0910-x","Jonas M. B. HaslbeckLourens J. Waldorp","2018","http://link.springer.com/article/10.3758/s13428-017-0910-x","Article"
"The role of semantic transparency in visual word recognition of compound words: A megastudy approach","Behavior Research Methods","","","","10.3758/s13428-018-1143-3","Say Young KimMelvin J. YapWinston D. Goh","2018","http://link.springer.com/article/10.3758/s13428-018-1143-3","Article"
"A pool of 1,086 words with unique two-letter fragments","Behavior Research Methods, Instruments, & Computers","","20","4","10.3758/BF03202683","Janet M. GibsonMichael J. Watkins","1988","http://link.springer.com/article/10.3758/BF03202683","Article"
"Word frequency effects in high-dimensional co-occurrence models: A new approach","Behavior Research Methods","","38","2","10.3758/BF03192768","Cyrus ShaoulChris Westbury","2006","http://link.springer.com/article/10.3758/BF03192768","Article"
"A fast procedure for studying conditional accuracy functions","Behavior Research Methods, Instruments, & Computers","","25","1","10.3758/BF03204443","Claude BonnetBirgitta Dresp","1993","http://link.springer.com/article/10.3758/BF03204443","Article"
"A microprocessor-based real-time BASIC random interstimulus interval generator with different probability density functions","Behavior Research Methods & Instrumentation","","11","6","10.3758/BF03201386","Naoyuki Osaka","1979","http://link.springer.com/article/10.3758/BF03201386","Article"
"Noun–noun combination: Meaningfulness ratings and lexical statistics for 2,160 word pairs","Behavior Research Methods","","45","2","10.3758/s13428-012-0256-3","William W. GravesJeffrey R. BinderMark S. Seidenberg","2013","http://link.springer.com/article/10.3758/s13428-012-0256-3","Article"
"Three brief assessments of math achievement","Behavior Research Methods","","44","4","10.3758/s13428-011-0185-6","Eric T. SteinerMark H. Ashcraft","2012","http://link.springer.com/article/10.3758/s13428-011-0185-6","Article"
"MorphoLex: A derivational morphological database for 70,000 English words","Behavior Research Methods","","50","4","10.3758/s13428-017-0981-8","Claudia H. Sánchez-GutiérrezHugo MailhotS. Hélène DeaconMaximiliano A. Wilson","2018","http://link.springer.com/article/10.3758/s13428-017-0981-8","Article"
"Filling the gaps: A speeded word fragment completion megastudy","Behavior Research Methods","","48","4","10.3758/s13428-015-0663-3","Tom HeymanLiselotte Van AkerenKeith A. HutchisonGert Storms","2016","http://link.springer.com/article/10.3758/s13428-015-0663-3","Article"
"Executive function on the Psychology Experiment Building Language tests","Behavior Research Methods","","44","1","10.3758/s13428-011-0096-6","Brian J. PiperVictoria LiMassarra A. EiwazYuliyana V. KobelTed S. BeniceAlex M. ChuReid H. J. OlsenDouglas Z. RiceHilary M. GrayShane T. Mueller","2012","http://link.springer.com/article/10.3758/s13428-011-0096-6","Article"
"Using the speeded word fragment completion task to examine semantic priming","Behavior Research Methods","","47","2","10.3758/s13428-014-0496-5","Tom HeymanSimon De DeyneKeith A. HutchisonGert Storms","2015","http://link.springer.com/article/10.3758/s13428-014-0496-5","Article"
"Bilingual comparison of Mandarin and English cognitive bias tasks","Behavior Research Methods","","50","1","10.3758/s13428-017-0871-0","Louise SmithWing Gi LeungBryony CraneBrian ParkinsonTimothea ToulopoulouJenny Yiend","2018","http://link.springer.com/article/10.3758/s13428-017-0871-0","Article"
"Normative accuracy and response time data for the computerized Benton Facial Recognition Test (BFRT-c)","Behavior Research Methods","","50","6","10.3758/s13428-018-1023-x","Bruno RossionCaroline Michel","2018","http://link.springer.com/article/10.3758/s13428-018-1023-x","Article"
"Better explanations of lexical and semantic cognition using networks derived from continued rather than single-word associations","Behavior Research Methods","","45","2","10.3758/s13428-012-0260-7","Simon De DeyneDaniel J. NavarroGert Storms","2013","http://link.springer.com/article/10.3758/s13428-012-0260-7","Article"
"Magnetic source images of human brain functions","Behavior Research Methods, Instruments, & Computers","","29","1","10.3758/BF03200570","N. G. GençerS. J. Williamson","1997","http://link.springer.com/article/10.3758/BF03200570","Article"
"A microcomputer-dependent statistics and design course","Behavior Research Methods, Instruments, & Computers","","19","2","10.3758/BF03203771","Richard S. Lehman","1987","http://link.springer.com/article/10.3758/BF03203771","Article"
"GestuRe and ACtion Exemplar (GRACE) video database: stimuli for research on manners of human locomotion and iconic gestures","Behavior Research Methods","","50","3","10.3758/s13428-017-0942-2","Suzanne AussemsNatasha KwokSotaro Kita","2018","http://link.springer.com/article/10.3758/s13428-017-0942-2","Article"
"The snodgrass picture fragment completion test: Alternate-form reliability","Behavior Research Methods, Instruments, & Computers","","30","2","10.3758/BF03200666","Beverly S. WyattFrances A. ConnersMichael D. Carr","1998","http://link.springer.com/article/10.3758/BF03200666","Article"
"New uses for the on-line computer medium in mental health care","Behavior Research Methods & Instrumentation","","13","2","10.3758/BF03207942","James H. JohnsonWilliam HarrisChristine ThompsonSander MarcusDeena BlockKathy NovakNancy YingstAdrienne AllertGlen HobinElizabeth ByrnesDennise StrauchCraig FeldmanDawn NiednerAndrea Fink","1981","http://link.springer.com/article/10.3758/BF03207942","Article"
"Computer controlled research on bargaining and coalition formation","Behavior Research Methods & Instrumentation","","6","2","10.3758/BF03200307","Amnon RapoportJames P. Kahan","1974","http://link.springer.com/article/10.3758/BF03200307","Article"
"Type and token frequencies of phonological units in Hong Kong Cantonese","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195596","Man-Tak LeungSam-Po LawSuk-Yee Fung","2004","http://link.springer.com/article/10.3758/BF03195596","Article"
"Testing the validity of the paddle method for the kinesthetic and visual-kinesthetic perception of inclination","Behavior Research Methods, Instruments, & Computers","","30","4","10.3758/BF03209481","Catina FeresinTiziano AgostiniNila Negrin-saviolo","1998","http://link.springer.com/article/10.3758/BF03209481","Article"
"Getting a grip on sensorimotor effects in lexical–semantic processing","Behavior Research Methods","","51","1","10.3758/s13428-018-1072-1","Alison HeardChristopher R. MadanAndrea B. ProtznerPenny M. Pexman","2019","http://link.springer.com/article/10.3758/s13428-018-1072-1","Article"
"Validation of a solid-state anomaloscope used to assess red-green color vision defects","Behavior Research Methods, Instruments, & Computers","","20","1","10.3758/BF03202598","George A. GeriDavid F. Neri","1988","http://link.springer.com/article/10.3758/BF03202598","Article"
"Psychological performance assessment via interactive voice response systems","Behavior Research Methods, Instruments, & Computers","","29","4","10.3758/BF03210602","James C. MundtPhilip F. KelleherM. W. PerrineJohn S. Searles","1997","http://link.springer.com/article/10.3758/BF03210602","Article"
"Recognition times for 62 thousand English words: Data from the English Crowdsourcing Project","Behavior Research Methods","","","","10.3758/s13428-019-01272-8","Paweł ManderaEmmanuel KeuleersMarc Brysbaert","2019","http://link.springer.com/article/10.3758/s13428-019-01272-8","Article"
"Magnifying effects on visual word recognition: A dynamic display for Internet-based experiments","Behavior Research Methods","","37","3","10.3758/BF03192718","Jan Eichstaedt","2005","http://link.springer.com/article/10.3758/BF03192718","Article"
"The rippling dynamics of valenced messages in naturalistic youth chat","Behavior Research Methods","","51","4","10.3758/s13428-018-1140-6","Seth FreyKarsten DonnayDirk HelbingRobert W. SumnerMaarten W. Bos","2019","http://link.springer.com/article/10.3758/s13428-018-1140-6","Article"
"Psychological systems questionnaire: An objective personality test designed for on-line computer presentation, scoring, and interpretation","Behavior Research Methods & Instrumentation","","11","2","10.3758/BF03205660","James H. JohnsonRonald A. GiannettiThomas A. Williams","1979","http://link.springer.com/article/10.3758/BF03205660","Article"
